timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1617983442000,64831,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983442000,1966,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983442000,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983443001,64832,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983443001,1271,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983443001,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983444002,64832,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983444002,859,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983444002,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983445002,64765,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983445002,1662,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983445002,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983446002,64759,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983446002,1848,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983446002,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983447003,64751,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983447003,1680,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983447003,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983448004,64703,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983448004,4096,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983448004,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983449004,64701,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983449004,2043,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983449004,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983450005,64700,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983450005,1271,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983450005,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983451006,64680,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983451006,1734,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983451006,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983452006,64676,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983452006,1648,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983452006,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983453006,64670,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983453006,1862,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983453006,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983454007,64664,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983454007,1843,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983454007,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983455007,64669,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983455007,3146,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983455007,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983456007,64669,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983456007,1659,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983456007,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983457007,64679,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983457007,1567,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983457007,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983458007,64678,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983458007,3994,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983458007,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983459007,64677,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983459007,2235,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983459007,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983460007,64677,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983460007,3197,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983460007,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983461008,64677,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983461008,4128,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983461008,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983462009,64674,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983462009,2722,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983462009,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983463009,64673,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983463009,2050,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983463009,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983464009,64658,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983464009,2455,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983464009,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983465009,64663,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983465009,3321,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983465009,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983466010,64665,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983466010,3712,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983466010,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983467011,64677,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983467011,5159,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983467011,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983468012,64676,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983468012,4477,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983468012,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983469012,64670,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983469012,5462,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983469012,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983470013,64650,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983470013,6786,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983470013,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983471013,64644,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983471013,6108,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983471013,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983472013,64646,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983472013,5635,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983472013,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983473013,64642,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983473013,6206,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983473013,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983474014,64641,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983474014,2420,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983474014,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983475014,64618,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983475014,4387,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983475014,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983476015,64613,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983476015,2638,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983476015,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983477015,64614,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983477015,4485,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983477015,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983478015,64765,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983478015,8970,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983478015,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983479015,64875,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983479015,5247,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983479015,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983480015,64910,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983480015,8914,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983480015,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983481016,64882,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983481016,7412,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983481016,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983482016,64939,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983482016,7902,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983482016,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983483016,65176,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983483016,7912,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983483016,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983484017,65208,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983484017,6926,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983484017,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983485017,65110,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983485017,5357,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983485017,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983486017,65059,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983486017,10219,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983486017,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983487018,65058,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983487018,10833,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983487018,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983488018,65045,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983488018,5222,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983488018,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983489018,65021,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983489018,6699,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983489018,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983490019,64998,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983490019,4671,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983490019,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983491019,64941,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983491019,3405,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983491019,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983492020,64913,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983492020,4673,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983492020,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983493021,64866,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983493021,6319,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983493021,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983494022,64836,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983494022,4012,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983494022,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983495022,64827,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983495022,6338,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983495022,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983496023,64816,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983496023,5926,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983496023,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983497023,64795,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983497023,7771,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983497023,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983498023,64760,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983498023,4551,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983498023,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983499024,64729,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983499024,6618,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983499024,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983500024,64717,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983500024,5480,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983500024,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983501025,64682,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983501025,17370,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983501025,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983502026,64682,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983502026,4286,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983502026,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983503027,64649,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983503027,3812,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983503027,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983504027,64637,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983504027,3401,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983504027,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983505027,64622,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983505027,4221,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983505027,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983506028,64609,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983506028,5054,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983506028,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983507029,64610,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983507029,3328,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983507029,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983508029,64601,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983508029,5142,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983508029,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983509030,64513,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983509030,7818,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983509030,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983510030,64501,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983510030,6157,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983510030,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983511031,64515,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983511031,6648,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983511031,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983512032,64513,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983512032,6699,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983512032,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983513033,64459,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983513033,8691,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983513033,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983514034,64458,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983514034,3505,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983514034,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983515034,64548,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983515034,9118,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983515034,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983516035,64340,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983516035,11021,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983516035,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983517035,64073,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983517035,7818,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983517035,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983518035,64042,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983518035,8084,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983518035,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983519035,64033,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983519035,4315,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983519035,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983520036,64037,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983520036,3980,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983520036,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983521036,63963,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983521036,5617,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983521036,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983522037,63941,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983522037,4674,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983522037,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983523037,63932,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983523037,5653,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983523037,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983524038,64040,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983524038,8641,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983524038,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983525038,64149,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983525038,10368,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983525038,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983526038,64152,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983526038,8077,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983526038,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983527039,64165,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983527039,12622,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983527039,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983528039,64165,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983528039,5910,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983528039,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983529039,64165,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983529039,3296,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983529039,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983530040,64163,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983530040,6361,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983530040,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983531041,64158,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983531041,2910,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983531041,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983532041,64152,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983532041,3025,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983532041,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983533041,64061,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983533041,3113,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983533041,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983534041,64056,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983534041,9579,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983534041,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983535041,64076,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983535041,7609,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983535041,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983536042,64074,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983536042,3511,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983536042,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983537042,64020,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983537042,2343,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983537042,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983538043,64089,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983538043,5169,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983538043,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983539044,64093,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983539044,2056,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983539044,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983540044,64050,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983540044,4787,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983540044,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983541044,63988,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983541044,2151,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983541044,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983542044,63940,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983542044,3902,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983542044,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983543045,63924,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983543045,5838,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983543045,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983544046,63915,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983544046,5266,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983544046,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983545047,63911,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983545047,6549,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983545047,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983546047,63898,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983546047,5462,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983546047,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983547047,63816,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983547047,5641,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983547047,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983548047,63789,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983548047,5949,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983548047,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983549047,63787,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983549047,2731,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983549047,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983550048,63786,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983550048,6162,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983550048,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983551048,63786,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983551048,6219,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983551048,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983552049,63879,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983552049,5477,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983552049,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983553050,63875,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983553050,2055,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983553050,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983554051,63869,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983554051,1748,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983554051,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983555051,63870,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983555051,11707,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983555051,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983556052,63911,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983556052,2435,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983556052,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983557053,63825,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983557053,3115,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983557053,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1617983558054,63822,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1617983558054,1817,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1617983558054,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
